pokemon,move,learn_method,level_learned_at
sealeo,body-slam,level-up,40
sealeo,double-edge,tutor,0
sealeo,growl,level-up,1
sealeo,roar,machine,0
sealeo,water-gun,level-up,1
sealeo,surf,machine,0
sealeo,ice-beam,level-up,34
sealeo,blizzard,level-up,43
sealeo,aurora-beam,level-up,28
sealeo,strength,machine,0
sealeo,earthquake,machine,0
sealeo,toxic,machine,0
sealeo,mimic,tutor,0
sealeo,double-team,machine,0
sealeo,defense-curl,level-up,1
sealeo,waterfall,machine,0
sealeo,rest,level-up,18
sealeo,rock-slide,machine,0
sealeo,super-fang,tutor,0
sealeo,substitute,machine,0
sealeo,snore,level-up,20
sealeo,powder-snow,level-up,6
sealeo,protect,machine,0
sealeo,mud-slap,tutor,0
sealeo,icy-wind,machine,0
sealeo,endure,machine,0
sealeo,rollout,level-up,1
sealeo,swagger,machine,0
sealeo,attract,machine,0
sealeo,sleep-talk,machine,0
sealeo,return,machine,0
sealeo,frustration,machine,0
sealeo,encore,level-up,35
sealeo,iron-tail,machine,0
sealeo,hidden-power,machine,0
sealeo,rain-dance,machine,0
sealeo,rock-smash,machine,0
sealeo,whirlpool,machine,0
sealeo,hail,machine,0
sealeo,facade,machine,0
sealeo,secret-power,machine,0
sealeo,dive,machine,0
sealeo,ice-ball,level-up,13
sealeo,rock-tomb,machine,0
sealeo,signal-beam,tutor,0
sealeo,sheer-cold,level-up,64
sealeo,icicle-spear,machine,0
sealeo,water-pulse,level-up,11
sealeo,brine,machine,0
sealeo,natural-gift,machine,0
sealeo,aqua-tail,tutor,0
sealeo,captivate,machine,0
sealeo,round,machine,0
sealeo,echoed-voice,machine,0
sealeo,bulldoze,machine,0
sealeo,frost-breath,machine,0
sealeo,confide,machine,0
sealeo,liquidation,level-up,25
sealeo,steel-roller,tutor,0
walrein,swords-dance,machine,0
walrein,headbutt,tutor,0
walrein,body-slam,level-up,40
walrein,double-edge,tutor,0
walrein,growl,level-up,1
walrein,roar,machine,0
walrein,water-gun,level-up,1
walrein,hydro-pump,machine,0
walrein,surf,machine,0
walrein,ice-beam,level-up,34
walrein,blizzard,level-up,43
walrein,aurora-beam,level-up,28
walrein,hyper-beam,machine,0
walrein,strength,machine,0
walrein,earthquake,machine,0
walrein,toxic,machine,0
walrein,mimic,tutor,0
walrein,double-team,machine,0
walrein,defense-curl,level-up,1
walrein,waterfall,machine,0
walrein,rest,level-up,18
walrein,rock-slide,machine,0
walrein,super-fang,tutor,0
walrein,substitute,machine,0
walrein,snore,level-up,20
walrein,powder-snow,level-up,6
walrein,protect,machine,0
walrein,mud-slap,tutor,0
walrein,icy-wind,machine,0
walrein,endure,machine,0
walrein,rollout,level-up,1
walrein,swagger,machine,0
walrein,fury-cutter,tutor,0
walrein,attract,machine,0
walrein,sleep-talk,machine,0
walrein,return,machine,0
walrein,frustration,machine,0
walrein,encore,level-up,35
walrein,iron-tail,machine,0
walrein,hidden-power,machine,0
walrein,rain-dance,machine,0
walrein,crunch,level-up,1
walrein,rock-smash,machine,0
walrein,whirlpool,machine,0
walrein,hail,machine,0
walrein,facade,machine,0
walrein,secret-power,machine,0
walrein,dive,machine,0
walrein,ice-ball,level-up,13
walrein,rock-tomb,machine,0
walrein,signal-beam,tutor,0
walrein,sheer-cold,level-up,72
walrein,icicle-spear,machine,0
walrein,block,tutor,0
walrein,water-pulse,level-up,11
walrein,brine,machine,0
walrein,natural-gift,machine,0
walrein,aqua-tail,tutor,0
walrein,giga-impact,machine,0
walrein,avalanche,machine,0
walrein,ice-fang,level-up,1
walrein,iron-head,machine,0
walrein,captivate,machine,0
walrein,heavy-slam,machine,0
walrein,round,machine,0
walrein,echoed-voice,machine,0
walrein,bulldoze,machine,0
walrein,frost-breath,machine,0
walrein,confide,machine,0
walrein,stomping-tantrum,machine,0
walrein,liquidation,level-up,25
walrein,body-press,machine,0
walrein,steel-roller,tutor,0
clamperl,body-slam,egg,0
clamperl,double-edge,tutor,0
clamperl,supersonic,egg,0
clamperl,water-gun,level-up,1
clamperl,surf,machine,0
clamperl,ice-beam,machine,0
clamperl,blizzard,machine,0
clamperl,toxic,machine,0
clamperl,mimic,tutor,0
clamperl,double-team,machine,0
clamperl,confuse-ray,egg,0
clamperl,barrier,egg,0
clamperl,waterfall,machine,0
clamperl,clamp,level-up,1
clamperl,rest,machine,0
clamperl,substitute,machine,0
clamperl,snore,tutor,0
clamperl,protect,machine,0
clamperl,icy-wind,tutor,0
clamperl,endure,machine,0
clamperl,swagger,machine,0
clamperl,attract,machine,0
clamperl,sleep-talk,machine,0
clamperl,return,machine,0
clamperl,frustration,machine,0
clamperl,hidden-power,machine,0
clamperl,rain-dance,machine,0
clamperl,whirlpool,level-up,1
clamperl,hail,machine,0
clamperl,facade,machine,0
clamperl,refresh,egg,0
clamperl,secret-power,machine,0
clamperl,dive,machine,0
clamperl,mud-sport,egg,0
clamperl,muddy-water,egg,0
clamperl,iron-defense,level-up,1
clamperl,water-pulse,machine,0
clamperl,brine,machine,0
clamperl,natural-gift,machine,0
clamperl,aqua-ring,egg,0
clamperl,captivate,machine,0
clamperl,round,machine,0
clamperl,scald,machine,0
clamperl,shell-smash,level-up,50
clamperl,confide,machine,0
huntail,bind,tutor,0
huntail,body-slam,tutor,0
huntail,double-edge,tutor,0
huntail,bite,level-up,1
huntail,water-gun,level-up,1
huntail,hydro-pump,level-up,50
huntail,surf,machine,0
huntail,ice-beam,machine,0
huntail,blizzard,machine,0
huntail,hyper-beam,machine,0
huntail,toxic,machine,0
huntail,mimic,tutor,0
huntail,screech,level-up,5
huntail,double-team,machine,0
huntail,waterfall,machine,0
huntail,swift,tutor,0
huntail,rest,machine,0
huntail,super-fang,tutor,0
huntail,substitute,machine,0
huntail,snore,tutor,0
huntail,protect,machine,0
huntail,scary-face,level-up,9
huntail,feint-attack,level-up,11
huntail,mud-slap,tutor,0
huntail,icy-wind,tutor,0
huntail,endure,machine,0
huntail,swagger,machine,0
huntail,attract,machine,0
huntail,sleep-talk,machine,0
huntail,return,machine,0
huntail,frustration,machine,0
huntail,baton-pass,level-up,29
huntail,hidden-power,machine,0
huntail,rain-dance,machine,0
huntail,crunch,level-up,34
huntail,whirlpool,level-up,1
huntail,hail,machine,0
huntail,facade,machine,0
huntail,snatch,tutor,0
huntail,secret-power,machine,0
huntail,dive,level-up,26
huntail,rock-tomb,machine,0
huntail,iron-defense,level-up,1
huntail,bounce,tutor,0
huntail,water-pulse,machine,0
huntail,brine,machine,0
huntail,natural-gift,machine,0
huntail,sucker-punch,level-up,23
huntail,aqua-tail,level-up,39
huntail,giga-impact,machine,0
huntail,ice-fang,level-up,16
huntail,captivate,machine,0
huntail,coil,level-up,45
huntail,round,machine,0
huntail,scald,machine,0
huntail,shell-smash,level-up,1
huntail,confide,machine,0
huntail,infestation,machine,0
gorebyss,bind,tutor,0
gorebyss,body-slam,tutor,0
gorebyss,double-edge,tutor,0
gorebyss,water-gun,level-up,1
gorebyss,hydro-pump,level-up,50
gorebyss,surf,machine,0
gorebyss,ice-beam,machine,0
gorebyss,blizzard,machine,0
gorebyss,hyper-beam,machine,0
gorebyss,toxic,machine,0
gorebyss,confusion,level-up,1
gorebyss,psychic,machine,0
gorebyss,agility,level-up,9
gorebyss,mimic,tutor,0
gorebyss,double-team,machine,0
gorebyss,waterfall,machine,0
gorebyss,swift,tutor,0
gorebyss,amnesia,level-up,16
gorebyss,rest,machine,0
gorebyss,substitute,machine,0
gorebyss,snore,tutor,0
gorebyss,protect,machine,0
gorebyss,mud-slap,tutor,0
gorebyss,icy-wind,tutor,0
gorebyss,endure,machine,0
gorebyss,swagger,machine,0
gorebyss,attract,machine,0
gorebyss,sleep-talk,machine,0
gorebyss,return,machine,0
gorebyss,frustration,machine,0
gorebyss,safeguard,machine,0
gorebyss,baton-pass,level-up,29
gorebyss,hidden-power,machine,0
gorebyss,rain-dance,machine,0
gorebyss,psych-up,machine,0
gorebyss,shadow-ball,machine,0
gorebyss,whirlpool,level-up,1
gorebyss,hail,machine,0
gorebyss,facade,machine,0
gorebyss,secret-power,machine,0
gorebyss,dive,level-up,26
gorebyss,signal-beam,tutor,0
gorebyss,iron-defense,level-up,1
gorebyss,bounce,tutor,0
gorebyss,water-sport,level-up,5
gorebyss,water-pulse,machine,0
gorebyss,brine,machine,0
gorebyss,natural-gift,machine,0
gorebyss,aqua-ring,level-up,19
gorebyss,aqua-tail,level-up,39
gorebyss,giga-impact,machine,0
gorebyss,captivate,level-up,23
gorebyss,coil,level-up,45
gorebyss,round,machine,0
gorebyss,scald,machine,0
gorebyss,shell-smash,level-up,1
gorebyss,draining-kiss,level-up,11
gorebyss,confide,machine,0
gorebyss,infestation,machine,0
relicanth,headbutt,tutor,0
relicanth,tackle,level-up,1
relicanth,body-slam,machine,0
relicanth,take-down,level-up,25
relicanth,double-edge,level-up,50
relicanth,water-gun,level-up,5
relicanth,hydro-pump,level-up,45
relicanth,surf,machine,0
relicanth,ice-beam,machine,0
relicanth,blizzard,machine,0
relicanth,hyper-beam,machine,0
relicanth,earthquake,machine,0
relicanth,toxic,machine,0
relicanth,mimic,tutor,0
relicanth,double-team,machine,0
relicanth,harden,level-up,1
relicanth,waterfall,machine,0
relicanth,skull-bash,egg,0
relicanth,amnesia,egg,0
relicanth,rest,machine,0
relicanth,rock-slide,machine,0
relicanth,substitute,machine,0
relicanth,snore,egg,0
relicanth,flail,level-up,40
relicanth,protect,machine,0
relicanth,mud-slap,egg,0
relicanth,icy-wind,machine,0
relicanth,sandstorm,machine,0
relicanth,endure,machine,0
relicanth,swagger,machine,0
relicanth,attract,machine,0
relicanth,sleep-talk,machine,0
relicanth,return,machine,0
relicanth,frustration,machine,0
relicanth,safeguard,machine,0
relicanth,magnitude,egg,0
relicanth,hidden-power,machine,0
relicanth,rain-dance,machine,0
relicanth,psych-up,machine,0
relicanth,ancient-power,level-up,10
relicanth,rock-smash,machine,0
relicanth,whirlpool,machine,0
relicanth,hail,machine,0
relicanth,facade,machine,0
relicanth,yawn,level-up,15
relicanth,secret-power,machine,0
relicanth,dive,level-up,20
relicanth,mud-sport,level-up,6
relicanth,rock-tomb,machine,0
relicanth,muddy-water,egg,0
relicanth,iron-defense,machine,0
relicanth,bounce,machine,0
relicanth,mud-shot,egg,0
relicanth,water-sport,egg,0
relicanth,calm-mind,machine,0
relicanth,rock-blast,machine,0
relicanth,water-pulse,machine,0
relicanth,brine,machine,0
relicanth,natural-gift,machine,0
relicanth,rock-polish,machine,0
relicanth,aqua-tail,egg,0
relicanth,earth-power,machine,0
relicanth,giga-impact,machine,0
relicanth,zen-headbutt,egg,0
relicanth,stone-edge,machine,0
relicanth,captivate,machine,0
relicanth,stealth-rock,machine,0
relicanth,head-smash,level-up,55
relicanth,smack-down,machine,0
relicanth,round,machine,0
relicanth,scald,machine,0
relicanth,bulldoze,machine,0
relicanth,confide,machine,0
relicanth,stomping-tantrum,machine,0
relicanth,liquidation,machine,0
relicanth,body-press,machine,0
relicanth,scale-shot,tutor,0
relicanth,meteor-beam,tutor,0
luvdisc,tackle,level-up,1
luvdisc,take-down,machine,0
luvdisc,double-edge,tutor,0
luvdisc,supersonic,egg,0
luvdisc,water-gun,level-up,4
luvdisc,hydro-pump,machine,0
luvdisc,surf,machine,0
luvdisc,ice-beam,machine,0
luvdisc,blizzard,machine,0
luvdisc,toxic,machine,0
luvdisc,agility,machine,0
luvdisc,mimic,tutor,0
luvdisc,double-team,machine,0
luvdisc,waterfall,machine,0
luvdisc,swift,tutor,0
luvdisc,splash,egg,0
luvdisc,rest,machine,0
luvdisc,substitute,machine,0
luvdisc,snore,tutor,0
luvdisc,flail,level-up,26
luvdisc,protect,machine,0
luvdisc,sweet-kiss,level-up,31
luvdisc,icy-wind,machine,0
luvdisc,endure,machine,0
luvdisc,charm,machine,0
luvdisc,swagger,machine,0
luvdisc,attract,level-up,20
luvdisc,sleep-talk,machine,0
luvdisc,return,machine,0
luvdisc,frustration,machine,0
luvdisc,safeguard,level-up,49
luvdisc,hidden-power,machine,0
luvdisc,rain-dance,machine,0
luvdisc,psych-up,machine,0
luvdisc,whirlpool,machine,0
luvdisc,hail,machine,0
luvdisc,facade,machine,0
luvdisc,wish,level-up,13
luvdisc,endeavor,machine,0
luvdisc,secret-power,machine,0
luvdisc,dive,machine,0
luvdisc,mud-sport,egg,0
luvdisc,bounce,tutor,0
luvdisc,water-sport,egg,0
luvdisc,water-pulse,machine,0
luvdisc,brine,machine,0
luvdisc,natural-gift,machine,0
luvdisc,lucky-chant,level-up,13
luvdisc,aqua-ring,level-up,40
luvdisc,captivate,egg,0
luvdisc,aqua-jet,egg,0
luvdisc,soak,level-up,42
luvdisc,entrainment,egg,0
luvdisc,round,machine,0
luvdisc,scald,machine,0
luvdisc,heal-pulse,egg,0
luvdisc,heart-stamp,level-up,22
luvdisc,draining-kiss,machine,0
luvdisc,confide,machine,0
luvdisc,baby-doll-eyes,level-up,37
luvdisc,liquidation,machine,0
luvdisc,tearful-look,level-up,13
luvdisc,scale-shot,machine,0
luvdisc,flip-turn,machine,0
luvdisc,tera-blast,machine,0
luvdisc,snowscape,machine,0
bagon,cut,machine,0
bagon,headbutt,level-up,15
bagon,body-slam,machine,0
bagon,take-down,machine,0
bagon,thrash,egg,0
bagon,double-edge,machine,0
bagon,leer,level-up,1
bagon,bite,level-up,5
bagon,roar,machine,0
bagon,ember,level-up,1
bagon,flamethrower,machine,0
bagon,hydro-pump,machine,0
bagon,strength,machine,0
bagon,dragon-rage,egg,0
bagon,fire-spin,machine,0
bagon,toxic,machine,0
bagon,rage,level-up,1
bagon,mimic,tutor,0
bagon,double-team,machine,0
bagon,defense-curl,egg,0
bagon,focus-energy,level-up,40
bagon,fire-blast,machine,0
bagon,rest,machine,0
bagon,rock-slide,machine,0
bagon,substitute,machine,0
bagon,snore,machine,0
bagon,protect,machine,0
bagon,scary-face,machine,0
bagon,mud-slap,machine,0
bagon,outrage,machine,0
bagon,endure,machine,0
bagon,swagger,machine,0
bagon,fury-cutter,tutor,0
bagon,attract,machine,0
bagon,sleep-talk,machine,0
bagon,return,machine,0
bagon,frustration,machine,0
bagon,dragon-breath,level-up,10
bagon,hidden-power,machine,0
bagon,twister,egg,0
bagon,rain-dance,machine,0
bagon,sunny-day,machine,0
bagon,crunch,machine,0
bagon,rock-smash,machine,0
bagon,facade,machine,0
bagon,helping-hand,machine,0
bagon,brick-break,machine,0
bagon,secret-power,machine,0
bagon,hyper-voice,machine,0
bagon,rock-tomb,machine,0
bagon,aerial-ace,machine,0
bagon,iron-defense,machine,0
bagon,dragon-claw,machine,0
bagon,dragon-dance,machine,0
bagon,natural-gift,machine,0
bagon,dragon-pulse,machine,0
bagon,dragon-rush,egg,0
bagon,shadow-claw,machine,0
bagon,thunder-fang,machine,0
bagon,fire-fang,machine,0
bagon,zen-headbutt,machine,0
bagon,draco-meteor,machine,0
bagon,iron-head,machine,0
bagon,captivate,machine,0
bagon,hone-claws,machine,0
bagon,round,machine,0
bagon,incinerate,machine,0
bagon,dragon-tail,machine,0
bagon,confide,machine,0
bagon,tera-blast,machine,0
bagon,dragon-cheer,machine,0
shelgon,cut,machine,0
shelgon,headbutt,level-up,15
shelgon,body-slam,machine,0
shelgon,take-down,machine,0
shelgon,double-edge,machine,0
shelgon,leer,level-up,1
shelgon,bite,level-up,1
shelgon,roar,machine,0
shelgon,ember,level-up,1
shelgon,flamethrower,machine,0
shelgon,hydro-pump,machine,0
shelgon,strength,machine,0
shelgon,fire-spin,machine,0
shelgon,toxic,machine,0
shelgon,rage,level-up,1
shelgon,mimic,tutor,0
shelgon,double-team,machine,0
shelgon,defense-curl,tutor,0
shelgon,focus-energy,level-up,46
shelgon,fire-blast,machine,0
shelgon,rest,machine,0
shelgon,rock-slide,machine,0
shelgon,substitute,machine,0
shelgon,snore,machine,0
shelgon,protect,machine,0
shelgon,scary-face,machine,0
shelgon,mud-slap,machine,0
shelgon,outrage,machine,0
shelgon,endure,machine,0
shelgon,rollout,tutor,0
shelgon,swagger,machine,0
shelgon,fury-cutter,tutor,0
shelgon,attract,machine,0
shelgon,sleep-talk,machine,0
shelgon,return,machine,0
shelgon,frustration,machine,0
shelgon,dragon-breath,level-up,1
shelgon,hidden-power,machine,0
shelgon,twister,tutor,0
shelgon,rain-dance,machine,0
shelgon,sunny-day,machine,0
shelgon,crunch,machine,0
shelgon,rock-smash,machine,0
shelgon,facade,machine,0
shelgon,helping-hand,machine,0
shelgon,brick-break,machine,0
shelgon,secret-power,machine,0
shelgon,hyper-voice,machine,0
shelgon,rock-tomb,machine,0
shelgon,aerial-ace,machine,0
shelgon,iron-defense,machine,0
shelgon,dragon-claw,machine,0
shelgon,dragon-dance,machine,0
shelgon,natural-gift,machine,0
shelgon,dragon-pulse,machine,0
shelgon,shadow-claw,machine,0
shelgon,thunder-fang,machine,0
shelgon,fire-fang,machine,0
shelgon,zen-headbutt,machine,0
shelgon,draco-meteor,machine,0
shelgon,iron-head,machine,0
shelgon,captivate,machine,0
shelgon,hone-claws,machine,0
shelgon,round,machine,0
shelgon,incinerate,machine,0
shelgon,dragon-tail,machine,0
shelgon,confide,machine,0
shelgon,tera-blast,machine,0
shelgon,dragon-cheer,machine,0
shelgon,temper-flare,machine,0
salamence,cut,machine,0
salamence,fly,machine,0
salamence,headbutt,level-up,15
salamence,body-slam,machine,0
salamence,take-down,machine,0
salamence,double-edge,machine,0
salamence,leer,level-up,1
salamence,bite,level-up,1
salamence,roar,machine,0
salamence,ember,level-up,1
salamence,flamethrower,machine,0
salamence,hydro-pump,machine,0
salamence,hyper-beam,machine,0
salamence,strength,machine,0
salamence,fire-spin,machine,0
salamence,earthquake,machine,0
salamence,toxic,machine,0
salamence,rage,level-up,1
salamence,mimic,tutor,0
salamence,double-team,machine,0
salamence,defense-curl,tutor,0
salamence,focus-energy,level-up,46
salamence,fire-blast,machine,0
salamence,swift,machine,0
salamence,rest,machine,0
salamence,rock-slide,machine,0
salamence,substitute,machine,0
salamence,snore,machine,0
salamence,protect,machine,0
salamence,scary-face,machine,0
salamence,mud-slap,machine,0
salamence,outrage,machine,0
salamence,endure,machine,0
salamence,rollout,tutor,0
salamence,swagger,machine,0
salamence,fury-cutter,tutor,0
salamence,steel-wing,machine,0
salamence,attract,machine,0
salamence,sleep-talk,machine,0
salamence,return,machine,0
salamence,frustration,machine,0
salamence,dragon-breath,level-up,1
salamence,iron-tail,machine,0
salamence,hidden-power,machine,0
salamence,twister,tutor,0
salamence,rain-dance,machine,0
salamence,sunny-day,machine,0
salamence,crunch,machine,0
salamence,rock-smash,machine,0
salamence,heat-wave,machine,0
salamence,facade,machine,0
salamence,helping-hand,machine,0
salamence,brick-break,machine,0
salamence,refresh,xd-purification,0
salamence,secret-power,machine,0
salamence,hyper-voice,machine,0
salamence,air-cutter,tutor,0
salamence,rock-tomb,machine,0
salamence,aerial-ace,machine,0
salamence,iron-defense,machine,0
salamence,dragon-claw,machine,0
salamence,dragon-dance,machine,0
salamence,roost,level-up,1
salamence,natural-gift,machine,0
salamence,tailwind,machine,0
salamence,aqua-tail,tutor,0
salamence,air-slash,machine,0
salamence,dragon-pulse,machine,0
salamence,giga-impact,machine,0
salamence,shadow-claw,machine,0
salamence,thunder-fang,machine,0
salamence,fire-fang,machine,0
salamence,zen-headbutt,machine,0
salamence,defog,machine,0
salamence,draco-meteor,machine,0
salamence,iron-head,machine,0
salamence,stone-edge,machine,0
salamence,captivate,machine,0
salamence,ominous-wind,tutor,0
salamence,hone-claws,machine,0
salamence,round,machine,0
salamence,incinerate,machine,0
salamence,bulldoze,machine,0
salamence,dragon-tail,machine,0
